date,factor,ic,rank_ic,n
2021-04-27,mom_60,0.4173994000776897,0.4019163763066203,41
2021-04-27,roe,0.18671822788456915,0.16072874493927128,39
2021-04-28,bp,-0.07691479320618504,-0.022759601706970126,37
2021-04-28,ep,-0.18419456157782238,0.1160958529379582,38
2021-04-28,mom_20,-0.6235589433427653,-0.5731707317073171,41
2021-04-28,mom_60,0.39622326241316974,0.46707317073170745,41
2021-04-28,roe,0.19354324553180796,0.13663967611336034,39
2021-04-29,bp,-0.17972888548952143,-0.09435751541014697,37
2021-04-29,ep,-0.2790255353596951,-0.032716927453769556,38
2021-04-29,mom_20,-0.46793172924423665,-0.47717770034843215,41
2021-04-29,mom_60,0.3403410056475736,0.333623693379791,41
2021-04-29,roe,0.16516861270088085,0.1439271255060729,39
2021-04-30,bp,-0.021624133850381803,0.057610241820768134,37
2021-04-30,ep,-0.10693541897846352,0.14410767042345987,38
2021-04-30,mom_20,-0.3634606526327073,-0.35836236933797916,41
2021-04-30,mom_60,0.5147731758461582,0.5142857142857143,41
2021-04-30,roe,0.19706143305385446,0.16983805668016194,39
2021-05-03,bp,-0.053534458049226,0.14414414414414414,37
2021-05-03,ep,-0.19426117889861907,0.2047269942006784,38
2021-05-03,mom_20,0.17815553761738182,0.07526132404181186,41
2021-05-03,mom_60,0.6182638238402697,0.5968641114982579,41
2021-05-03,roe,0.11487507734981003,0.05789473684210527,39
2021-05-04,bp,0.015330324813223117,0.16287339971550496,37
2021-05-04,ep,-0.12081215441621866,0.09421162052740999,38
2021-05-04,mom_20,0.17698164259873106,0.2015679442508711,41
2021-05-04,mom_60,0.40068406731424516,0.3885017421602788,41
2021-05-04,roe,-0.023043815449101206,-0.020242914979757085,39
2021-05-05,bp,-0.12329898598128147,0.037695590327169265,37
2021-05-05,ep,-0.36184180527732757,-0.022431338220811906,38
2021-05-05,mom_20,0.3065382263989559,0.2726480836236934,41
2021-05-05,mom_60,0.4220709107320819,0.2773519163763067,41
2021-05-05,roe,-0.09786720728480851,0.026518218623481783,39
2021-05-06,bp,-0.17608440439411466,-0.10028449502133711,37
2021-05-06,ep,-0.38265060698622555,-0.07517233833023307,38
2021-05-06,mom_20,0.3800799544035924,0.41376306620209063,41
2021-05-06,mom_60,0.4176612800482213,0.31602787456445997,41
2021-05-06,roe,0.02918657316942351,0.17489878542510123,39
2021-05-07,bp,-0.018766937243169367,0.04883831199620673,37
2021-05-07,ep,-0.28318687150610145,-0.05569537148484517,38
2021-05-07,mom_20,0.29626839154591306,0.3449477351916377,41
2021-05-07,mom_60,0.40298910989608316,0.25278745644599304,41
2021-05-07,roe,-0.14339229161698236,-0.053036437246963566,39
2021-05-10,bp,0.29198182687655205,0.42247510668563293,37
2021-05-10,ep,0.125378610030932,0.3876791771528613,38
2021-05-10,mom_20,0.21613647961281604,0.21306620209059238,41
2021-05-10,mom_60,0.2475544403111017,0.19390243902439028,41
2021-05-10,roe,-0.33678169648716666,-0.11072874493927126,39
2021-05-11,bp,0.1278518436454122,0.2650545282124229,37
2021-05-11,ep,-0.13526278289265933,0.2876682350366561,38
2021-05-11,mom_20,0.6894025314916922,0.6700348432055752,41
2021-05-11,mom_60,0.5578835065125076,0.5378048780487806,41
2021-05-11,roe,-0.22799363451899787,-0.053036437246963566,39
2021-05-12,bp,0.21834449615034962,0.15504978662873398,37
2021-05-12,ep,0.2806179632754036,0.13819892767261188,38
2021-05-12,mom_20,-0.11527548359003517,-0.290418118466899,41
2021-05-12,mom_60,-0.21008218888891195,-0.33135888501742167,41
2021-05-12,roe,-0.05045762023700787,0.0340080971659919,39
2021-05-13,bp,0.2750825248608039,0.06069227121858701,37
2021-05-13,ep,0.4277129082420098,0.04234598971441077,38
2021-05-13,mom_20,-0.7160971364119932,-0.7482578397212545,41
2021-05-13,mom_60,-0.7389721424050136,-0.7775261324041813,41
2021-05-13,roe,-0.27706337396213243,-0.11174089068825911,39
2021-05-14,bp,0.1937191478912609,0.04623044096728307,37
2021-05-14,ep,0.3974374255102883,0.062041798883904146,38
2021-05-14,mom_20,-0.4253217641079101,-0.394425087108014,41
2021-05-14,mom_60,-0.4821252528119759,-0.4735191637630663,41
2021-05-14,roe,-0.11620132507980259,0.04554655870445345,39
2021-05-17,bp,0.1864729984259904,-0.07657657657657657,37
2021-05-17,ep,0.4646960254785392,-0.06532443374548638,38
2021-05-17,mom_20,-0.7105625842265405,-0.7090592334494775,41
2021-05-17,mom_60,-0.6653925808192221,-0.6425087108013938,41
2021-05-17,roe,-0.0960848452469511,-0.02854251012145749,39
2021-05-18,bp,0.25662762828869007,-0.0998103366524419,37
2021-05-18,ep,0.5078948171710587,-0.1406061932377722,38
2021-05-18,mom_20,-0.6694106383701316,-0.6952961672473869,41
2021-05-18,mom_60,-0.5459037662372532,-0.5935540069686414,41
2021-05-18,roe,-0.0666587190115108,-0.008704453441295548,39
2021-05-19,bp,0.34846919857644976,-0.0045045045045045045,37
2021-05-19,ep,0.6047199147972385,-0.038844512528723056,38
2021-05-19,mom_20,-0.5583483165943833,-0.47508710801393733,41
2021-05-19,mom_60,-0.42518229561897075,-0.3299651567944252,41
2021-05-19,roe,-0.1400616077012611,-0.07692307692307694,39
2021-05-20,bp,0.3561209938875525,0.3198198198198198,37
2021-05-20,ep,0.4257422427389632,0.10187110187110189,38
2021-05-20,mom_20,-0.0950754755171752,0.09634146341463416,41
2021-05-20,mom_60,-0.09636266836225178,0.11672473867595821,41
2021-05-20,roe,-0.1998894411329684,-0.3995951417004049,39
2021-05-21,bp,0.3144368939481036,0.20459933617828355,37
2021-05-21,ep,0.4413465988778464,-0.03293576977787504,38
2021-05-21,mom_20,-0.3961389095464197,-0.31480836236933807,41
2021-05-21,mom_60,-0.22050062767617168,-0.06097560975609757,41
2021-05-21,roe,-0.20093592539112579,-0.398582995951417,39
2021-05-24,bp,0.3593179696051246,0.3956851588430535,37
2021-05-24,ep,0.24592701590313365,0.14607725134040922,38
2021-05-24,mom_20,0.08438743742131113,0.18902439024390247,41
2021-05-24,mom_60,0.03172242015279402,0.11759581881533102,41
2021-05-24,roe,-0.213074200100228,-0.5321862348178137,39
2021-05-25,bp,0.4041743682206439,0.4535324798482693,37
2021-05-25,ep,0.29857590937362644,0.2878870773607616,38
2021-05-25,mom_20,0.21409767653142112,0.2182926829268293,41
2021-05-25,mom_60,-0.047054463141957006,0.0029616724738675965,41
2021-05-25,roe,-0.22273512273759946,-0.3748987854251013,39
2021-05-26,bp,0.3234702337301495,0.4077761972498814,37
2021-05-26,ep,0.16897309511461472,0.2773826458036984,38
2021-05-26,mom_20,0.49958725551621147,0.4663763066202091,41
2021-05-26,mom_60,0.2511104818149167,0.19024390243902442,41
2021-05-26,roe,-0.13638177294219392,-0.19554655870445345,39
2021-05-27,bp,0.36786084137023156,0.3319108582266477,37
2021-05-27,ep,0.2688110863215472,0.23405186563081298,38
2021-05-27,mom_20,0.20584684939158246,0.2614982578397213,41
2021-05-27,mom_60,0.06754030570095543,-0.04198606271777005,41
2021-05-27,roe,-0.13632257185377827,-0.0825910931174089,39
2021-05-28,bp,0.18840356625074353,0.20578473210052156,37
2021-05-28,ep,0.1222773079197056,0.2587810482547324,38
2021-05-28,mom_20,0.5543279541868694,0.4421602787456447,41
2021-05-28,mom_60,-0.006693955458108606,0.03449477351916377,41
2021-05-28,roe,0.054798387807234755,0.04433198380566801,39
2021-06-01,bp,0.037233497054122364,-0.04291133238501659,37
2021-06-01,ep,0.07755313920013968,0.11675237991027465,38
2021-06-01,mom_20,0.34448922020558065,0.19599303135888504,41
2021-06-01,mom_60,-0.07372384306731385,-0.11062717770034845,41
2021-06-01,roe,0.2007294412157278,0.32834008097165995,39
2021-06-02,bp,-0.06357432736405899,-0.11095305832147936,37
2021-06-02,ep,-0.004313228630921735,-0.01630375314585841,38
2021-06-02,mom_20,0.16569325135266993,0.08954703832752615,41
2021-06-02,mom_60,-0.14496213269339747,-0.13275261324041815,41
2021-06-02,roe,0.2236419742434696,0.2722672064777328,39
2021-06-03,bp,-0.09611782815862391,-0.18587008060692267,37
2021-06-03,ep,0.03494902267012712,-0.12550607287449392,38
2021-06-03,mom_20,-0.18269198868007047,-0.2557491289198607,41
2021-06-03,mom_60,-0.41770894874525344,-0.4533101045296168,41
2021-06-03,roe,0.11473108495850075,0.05688259109311741,39
2021-06-04,bp,-0.09982764494741388,-0.23589378852536744,37
2021-06-04,ep,-0.009112332197607468,-0.12222343801291169,38
2021-06-04,mom_20,-0.10030645437157691,-0.22909407665505227,41
2021-06-04,mom_60,-0.22981346373181036,-0.27804878048780496,41
2021-06-04,roe,0.15951225564049262,0.13380566801619434,39
2021-06-07,bp,-0.03686846936286073,-0.11688003793266949,37
2021-06-07,ep,0.06607040762077515,-0.16905569537148482,38
2021-06-07,mom_20,-0.09754235566469409,-0.2754355400696865,41
2021-06-07,mom_60,-0.28993864650855816,-0.40801393728223007,41
2021-06-07,roe,2.126408749837522e-05,0.02408906882591093,39
2021-06-08,bp,-0.02606216779887937,-0.027027027027027025,37
2021-06-08,ep,0.019108674000810115,-0.15395557500820659,38
2021-06-08,mom_20,0.028315992169953796,0.02560975609756098,41
2021-06-08,mom_60,-0.13596212013378642,-0.1982578397212544,41
2021-06-08,roe,-0.08293388735024729,0.007489878542510122,39
2021-06-09,bp,0.09997102505556306,0.04528212422949265,37
2021-06-09,ep,0.041629867234352934,-0.15198599409125724,38
2021-06-09,mom_20,-0.014156173945417941,0.032578397212543554,41
2021-06-09,mom_60,-0.24126109554165576,-0.28188153310104536,41
2021-06-09,roe,-0.24640249727093527,-0.22004048582995955,39
2021-06-10,bp,0.06521976257538573,-0.11166429587482217,37
2021-06-10,ep,0.1291813267265582,-0.19334719334719333,38
2021-06-10,mom_20,0.3088103152246716,0.3003484320557492,41
2021-06-10,mom_60,-0.11702389968792722,-0.19442508710801398,41
2021-06-10,roe,-0.1448780120467023,-0.0896761133603239,39
2021-06-11,bp,-0.08460365497029075,-0.21408250355618777,37
2021-06-11,ep,0.039564486825780135,-0.23076923076923073,38
2021-06-11,mom_20,0.35072478080111924,0.2663763066202091,41
2021-06-11,mom_60,-0.13058108200371607,-0.14686411149825787,41
2021-06-11,roe,-0.05379722450366291,0.012550607287449392,39
2021-06-14,bp,-0.10749887290543729,-0.14390706495969652,37
2021-06-14,ep,-0.01691590203229065,-0.20888499835868257,38
2021-06-14,mom_20,0.34253273667177847,0.320034843205575,41
2021-06-14,mom_60,0.12257719249236587,0.11219512195121953,41
2021-06-14,roe,-0.040990377249219535,0.005870445344129554,39
2021-06-15,bp,-0.07477340729509616,-0.23328591749644378,37
2021-06-15,ep,0.05546482018655687,-0.2327388116861801,38
2021-06-15,mom_20,0.4858338809617423,0.44285714285714295,41
2021-06-15,mom_60,0.060564838074236245,-0.021602787456445997,41
2021-06-15,roe,0.05433798362826614,0.021052631578947368,39
2021-06-16,bp,-0.09712570297010568,-0.26647700331910856,37
2021-06-16,ep,0.08534782373146528,-0.22376627639785532,38
2021-06-16,mom_20,0.3960142208342781,0.3388501742160279,41
2021-06-16,mom_60,-0.08179707259671205,-0.08466898954703835,41
2021-06-16,roe,0.06619062824535206,0.04534412955465587,39
2021-06-17,bp,-0.04871702130870987,-0.059743954480796585,37
2021-06-17,ep,-0.06369438336809705,-0.12244228033701719,38
2021-06-17,mom_20,0.1933553211280214,0.1785714285714286,41
2021-06-17,mom_60,0.00039727369168364245,0.225609756097561,41
2021-06-17,roe,0.022300966635749906,-0.11801619433198382,39
2021-06-18,bp,0.0953557364644645,0.1434329065908013,37
2021-06-18,ep,-0.08423368594309613,0.11040595251121565,38
2021-06-18,mom_20,-0.25679351950593565,-0.22142857142857147,41
2021-06-18,mom_60,-0.10970251756745975,-0.1315331010452962,41
2021-06-18,roe,-0.0383608985681768,-0.20607287449392714,39
2021-06-21,bp,0.11101033551831464,-0.029397818871503077,37
2021-06-21,ep,0.09286793087929228,-0.12747565379144327,38
2021-06-21,mom_20,0.2068773444646828,0.03153310104529618,41
2021-06-21,mom_60,0.1136780034784719,0.01515679442508711,41
2021-06-21,roe,-0.09426745374471449,-0.247165991902834,39
2021-06-22,bp,0.0226000728720659,-0.016121384542437174,37
2021-06-22,ep,0.03432799731061915,-0.12353649195754458,38
2021-06-22,mom_20,0.1436370025186307,0.08432055749128921,41
2021-06-22,mom_60,0.10459693499273491,0.007142857142857145,41
2021-06-22,roe,-0.041114724923082796,-0.22327935222672063,39
2021-06-23,bp,-0.038808895150127865,-0.05547652916073968,37
2021-06-23,ep,-0.07063080431879262,-0.027683553999343476,38
2021-06-23,mom_20,0.0607115086063504,-0.0799651567944251,41
2021-06-23,mom_60,0.09777575347330679,-0.014459930313588854,41
2021-06-23,roe,0.02687616354065789,-0.0854251012145749,39
2021-06-24,bp,-0.018676710528033907,-0.11545756282598386,37
2021-06-24,ep,-0.10075219326056824,-0.05963453331874385,38
2021-06-24,mom_20,0.09851643811203017,-0.021080139372822302,41
2021-06-24,mom_60,0.15698649769271653,0.013066202090592336,41
2021-06-24,roe,0.07851455564404583,-0.03178137651821863,39
2021-06-25,bp,-0.05752960733432084,-0.28757705073494544,37
2021-06-25,ep,-0.022383866061790637,-0.2572491519859941,38
2021-06-25,mom_20,0.3169963826255223,0.22857142857142865,41
2021-06-25,mom_60,0.20846340358109444,0.21027874564459934,41
2021-06-25,roe,0.12542908729428615,0.10708502024291498,39
2021-06-28,bp,-0.11039803724418992,-0.2581792318634424,37
2021-06-28,ep,-0.034655630063472415,-0.10165225954699639,38
2021-06-28,mom_20,0.2656302321484847,0.2977351916376307,41
2021-06-28,mom_60,0.18627490351375217,0.29721254355400706,41
2021-06-28,roe,0.2133907262711545,0.30607287449392717,39
2021-06-29,bp,-0.17528748883628822,-0.364153627311522,37
2021-06-29,ep,-0.07467517336614093,-0.14585840901630376,38
2021-06-29,mom_20,0.1534375550003471,0.21167247386759583,41
2021-06-29,mom_60,0.1005505975218322,0.1358885017421603,41
2021-06-29,roe,0.30906337156544883,0.4483805668016194,39
2021-06-30,bp,-0.2149704512488858,-0.4160739687055476,37
2021-06-30,ep,-0.03153247293489181,-0.20056899004267426,38
2021-06-30,mom_20,0.18351950369717399,0.27560975609756105,41
2021-06-30,mom_60,-0.04096053826339274,0.01428571428571429,41
2021-06-30,roe,0.28626921372840225,0.5026315789473684,39
2021-07-01,bp,-0.1393303416666068,-0.34755808440018965,37
2021-07-01,ep,0.04145447098639747,-0.16205274100010944,38
2021-07-01,mom_20,0.016384163767941398,0.11986062717770037,41
2021-07-01,mom_60,-0.14466447630136983,-0.0858885017421603,41
2021-07-01,roe,0.27797061290571695,0.505668016194332,39
2021-07-02,bp,0.041967515882352265,-0.10668563300142248,37
2021-07-02,ep,0.2186823143609849,0.07079549184812342,38
2021-07-02,mom_20,-0.05237359698432927,-0.06898954703832753,41
2021-07-02,mom_60,-0.18283438781941272,-0.10766550522648086,41
2021-07-02,roe,0.18529189383243455,0.2550607287449393,39
2021-07-06,bp,-0.13926391590718967,-0.2299668089141773,37
2021-07-06,ep,0.049471598937481355,0.015428383849436482,38
2021-07-06,mom_20,-0.3147937238782455,-0.2310104529616725,41
2021-07-06,mom_60,-0.26069916570007406,-0.1407665505226481,41
2021-07-06,roe,0.12426272773757227,0.3696356275303644,39
2021-07-07,bp,-0.08628121950950463,-0.130393551446183,37
2021-07-07,ep,0.12169411385720387,0.23930408140934456,38
2021-07-07,mom_20,-0.16389966224025326,-0.19756097560975616,41
2021-07-07,mom_60,-0.27231294036938897,-0.23797909407665507,41
2021-07-07,roe,0.08832307518573572,0.40202429149797575,39
2021-07-08,bp,-0.07503836106148926,-0.029397818871503077,37
2021-07-08,ep,0.01756138953122447,0.20757194441404966,38
2021-07-08,mom_20,-0.3714041030824291,-0.3386759581881534,41
2021-07-08,mom_60,-0.33890332049693955,-0.26428571428571435,41
2021-07-08,roe,0.09219943640769276,0.308502024291498,39
2021-07-09,bp,-0.35916833636484385,-0.3195827406353722,37
2021-07-09,ep,-0.1253502357828581,-0.006674690885217201,38
2021-07-09,mom_20,-0.07283583276909611,0.009756097560975611,41
2021-07-09,mom_60,-0.23696913737814565,-0.09599303135888504,41
2021-07-09,roe,0.2214625399081818,0.5093117408906882,39
2021-07-12,bp,-0.4306416400593852,-0.49312470365101935,37
2021-07-12,ep,-0.17846559976187062,-0.24586935113250902,38
2021-07-12,mom_20,0.09818846935135352,0.13432055749128924,41
2021-07-12,mom_60,-0.1799400352319456,-0.14459930313588854,41
2021-07-12,roe,0.2890577738757907,0.5287449392712551,39
2021-07-13,bp,-0.39805626324202076,-0.4928876244665718,37
2021-07-13,ep,-0.2194364357152913,-0.26731589889484625,38
2021-07-13,mom_20,0.11598850211598337,0.1074912891986063,41
2021-07-13,mom_60,-0.25948980760709334,-0.16062717770034846,41
2021-07-13,roe,0.3668508830628755,0.4327935222672065,39
2021-07-14,bp,-0.21064796045114248,-0.3802750118539591,37
2021-07-14,ep,-0.17630912342017319,-0.4045300361089834,38
2021-07-14,mom_20,-0.06370490145150769,0.020034843205574915,41
2021-07-14,mom_60,0.09878775588569051,0.0642857142857143,41
2021-07-14,roe,0.2607995473254111,0.0757085020242915,39
2021-07-15,bp,-0.11864900150772478,-0.29634898055950687,37
2021-07-15,ep,-0.09302016678187452,-0.37148484516905567,38
2021-07-15,mom_20,0.29616660217745927,0.2824041811846691,41
2021-07-15,mom_60,0.38874167040340585,0.38432055749128935,41
2021-07-15,roe,0.1743959214357822,-0.004251012145748988,39
2021-07-16,bp,0.1776028809533587,-0.10550023707918445,37
2021-07-16,ep,0.18911441165138945,-0.2981726665937192,38
2021-07-16,mom_20,-0.012164332630725624,-0.004878048780487806,41
2021-07-16,mom_60,0.42991228706289686,0.36655052264808363,41
2021-07-16,roe,0.041374851669867894,-0.026518218623481783,39
2021-07-19,bp,0.31717001804752226,0.2923186344238976,37
2021-07-19,ep,0.14512002126331613,0.056570740781267094,38
2021-07-19,mom_20,-0.3699918893993148,-0.40818815331010466,41
2021-07-19,mom_60,0.08557771248514415,0.07909407665505229,41
2021-07-19,roe,-0.14875255338937776,-0.315587044534413,39
2021-07-20,bp,0.25497314060734816,0.26718824087245135,37
2021-07-20,ep,0.12838104355676355,0.0953058321479374,38
2021-07-20,mom_20,-0.3502350163342216,-0.3195121951219513,41
2021-07-20,mom_60,0.2616447828003023,0.2719512195121952,41
2021-07-20,roe,-0.23845908574696772,-0.2147773279352227,39
2021-07-21,bp,0.13238042459875526,-0.02773826458036984,37
2021-07-21,ep,0.09987544644263047,-0.18743845059634534,38
2021-07-21,mom_20,-0.011904099038484049,-0.08519163763066204,41
2021-07-21,mom_60,0.1375364738188498,0.1458188153310105,41
2021-07-21,roe,-0.19447115138808485,-0.11781376518218624,39
2021-07-22,bp,0.13488727229721206,0.22309151256519677,37
2021-07-22,ep,0.0878240012330699,0.0552576868366342,38
2021-07-22,mom_20,-0.13068814744851565,-0.2315331010452962,41
2021-07-22,mom_60,-0.18884925626850832,-0.2679442508710802,41
2021-07-22,roe,-0.20888102572464676,-0.3696356275303644,39
2021-07-23,bp,-0.04525325731707732,0.26718824087245135,37
2021-07-23,ep,-0.07045950099532937,0.13885545464492832,38
2021-07-23,mom_20,-0.18058216951423212,-0.25313588850174223,41
2021-07-23,mom_60,-0.15392277352033204,-0.16898954703832755,41
2021-07-23,roe,-0.15832295415163994,-0.4050607287449393,39
2021-07-26,bp,-0.0934237354215946,0.03816974869606449,37
2021-07-26,ep,-0.06499695519864389,0.018711018711018712,38
2021-07-26,mom_20,-0.03936526693183715,-0.0677700348432056,41
2021-07-26,mom_60,0.03443853089530571,0.045818815331010454,41
2021-07-26,roe,-0.06035757631586309,-0.1388663967611336,39
2021-07-27,bp,-0.052615981189481534,-0.0066382171645329524,37
2021-07-27,ep,-0.04601639020207635,0.02308786519312835,38
2021-07-27,mom_20,-0.14526110126984934,-0.1987804878048781,41
2021-07-27,mom_60,0.06202829946604891,0.019860627177700353,41
2021-07-27,roe,0.023150762545709976,-0.06518218623481782,39
2021-07-28,bp,-0.18551096946451148,-0.29706021811284966,37
2021-07-28,ep,-0.12501011875049917,-0.28591749644381226,38
2021-07-28,mom_20,0.11652389950454613,0.03623693379790941,41
2021-07-28,mom_60,0.339619460837246,0.19337979094076657,41
2021-07-28,roe,0.08874236549576492,0.04331983805668016,39
2021-07-29,bp,-0.08784065454027583,-0.15433854907539118,37
2021-07-29,ep,-0.054179902820954445,-0.19619214356056458,38
2021-07-29,mom_20,0.1307816735027621,0.04912891986062719,41
2021-07-29,mom_60,0.5096761278906994,0.32090592334494783,41
2021-07-29,roe,0.08827882581707783,-0.1493927125506073,39
2021-07-30,bp,0.2522626752650062,0.21076339497392127,37
2021-07-30,ep,-0.017336393601560026,0.013021118284276179,38
2021-07-30,mom_20,-0.11363893236497155,-0.19024390243902442,41
2021-07-30,mom_60,0.26598819570953486,0.1388501742160279,41
2021-07-30,roe,-0.031496443637471346,-0.37550607287449395,39
2021-08-02,bp,0.2491345323899995,0.23470839260312942,37
2021-08-02,ep,0.0012594501954373092,0.0504431557063136,38
2021-08-02,mom_20,-0.04673382710360449,-0.0034843205574912896,41
2021-08-02,mom_60,0.1004244731947256,0.21480836236933804,41
2021-08-02,roe,0.007169330549005709,-0.26315789473684215,39
2021-08-03,bp,0.3030959050353235,0.38383119962067325,37
2021-08-03,ep,0.01888104290311527,0.1465149359886202,38
2021-08-03,mom_20,-0.07146030936249767,-0.035365853658536596,41
2021-08-03,mom_60,-0.20569182895186197,-0.04634146341463416,41
2021-08-03,roe,-0.13403212436195883,-0.3311740890688259,39
2021-08-04,bp,0.2740573270603095,0.3013276434329066,37
2021-08-04,ep,-0.05860817334276012,0.06291716818032607,38
2021-08-04,mom_20,-0.2908761731630083,-0.05993031358885018,41
2021-08-04,mom_60,-0.5810379962432413,-0.4801393728222998,41
2021-08-04,roe,-0.11016919369483487,-0.30870445344129555,39
2021-08-05,bp,0.2080858988775401,0.23802750118539587,37
2021-08-05,ep,-0.1416906577037984,0.049786628733997154,38
2021-08-05,mom_20,0.05753340467427234,0.04965156794425087,41
2021-08-05,mom_60,-0.4434911633514051,-0.38257839721254366,41
2021-08-05,roe,-0.13060450657615089,-0.23036437246963565,39
2021-08-06,bp,0.0069975171799210876,-0.05405405405405405,37
2021-08-06,ep,-0.14237246758471217,-0.07320275741328372,38
2021-08-06,mom_20,0.33635613133719616,0.3656794425087109,41
2021-08-06,mom_60,-0.09630354574452221,-0.06306620209059235,41
2021-08-06,roe,-0.08056491497683688,-0.09939271255060729,39
2021-08-09,bp,-0.18137337910524115,-0.26481744902797527,37
2021-08-09,ep,-0.22516066141155144,-0.20779078673815515,38
2021-08-09,mom_20,0.21477600541490316,0.2534843205574913,41
2021-08-09,mom_60,-0.2519290432566196,-0.20853658536585368,41
2021-08-09,roe,0.11044446259235997,0.1779352226720648,39
2021-08-10,bp,-0.3583700042655248,-0.46230440967283065,37
2021-08-10,ep,-0.25763201550582226,-0.35244556297187873,38
2021-08-10,mom_20,0.08162184442799718,0.147212543554007,41
2021-08-10,mom_60,0.04899534073321479,0.13501742160278749,41
2021-08-10,roe,-0.0681354590831718,0.2578947368421053,39
2021-08-11,bp,-0.3427423979105251,-0.38549075391180654,37
2021-08-11,ep,-0.10935611859415029,-0.1476091476091476,38
2021-08-11,mom_20,-0.2528533211942728,-0.22160278745644602,41
2021-08-11,mom_60,0.09651499399665282,0.14756097560975612,41
2021-08-11,roe,-0.04267816291931297,0.2819838056680162,39
2021-08-12,bp,-0.2901805369182386,-0.37885253674727354,37
2021-08-12,ep,0.009085625378220405,-0.08698982383192909,38
2021-08-12,mom_20,-0.24443693814497472,-0.1750871080139373,41
2021-08-12,mom_60,0.12611935036279853,0.1245644599303136,41
2021-08-12,roe,0.059547105233169556,0.41234817813765184,39
2021-08-13,bp,-0.20110989274794094,-0.25367472735893787,37
2021-08-13,ep,0.060003077826361335,0.023525549841339317,38
2021-08-13,mom_20,-0.22105133272122174,-0.17613240418118473,41
2021-08-13,mom_60,0.165641546786397,0.21620209059233453,41
2021-08-13,roe,0.09923510767472116,0.38704453441295544,39
2021-08-16,bp,0.09842421216732825,-0.053579895685158835,37
2021-08-16,ep,0.2258962628174082,0.023525549841339317,38
2021-08-16,mom_20,-0.14172285894790826,-0.1123693379790941,41
2021-08-16,mom_60,0.40108476629946094,0.28101045296167254,41
2021-08-16,roe,-0.18794911385386887,-0.03097165991902834,39
2021-08-17,bp,0.3361656711080626,0.268610715979137,37
2021-08-17,ep,0.37807529231633363,0.24893314366998576,38
2021-08-17,mom_20,-0.1532952812571263,-0.04250871080139374,41
2021-08-17,mom_60,0.20793269027796002,0.14163763066202095,41
2021-08-17,roe,-0.14612774967895248,-0.19534412955465588,39
2021-08-18,bp,0.4937475050755746,0.4231863442389758,37
2021-08-18,ep,0.38842775943413327,0.13557281978334612,38
2021-08-18,mom_20,-0.057466724693442814,0.10348432055749131,41
2021-08-18,mom_60,0.19852932525964115,0.1304878048780488,41
2021-08-18,roe,-0.24780463175484868,-0.3894736842105263,39
2021-08-19,bp,0.5765579827020723,0.5905642484589853,37
2021-08-19,ep,0.3041077124134549,0.15898894846263267,38
2021-08-19,mom_20,-0.18123919944227526,-0.11324041811846691,41
2021-08-19,mom_60,-0.033218057958680346,-0.09686411149825785,41
2021-08-19,roe,-0.32780497021616406,-0.605668016194332,39
2021-08-20,bp,0.5183792218235449,0.5692271218587008,37
2021-08-20,ep,0.20425265765208342,0.1576758945179998,38
2021-08-20,mom_20,-0.12339755023322037,-0.06585365853658538,41
2021-08-20,mom_60,-0.15699596714154354,-0.19895470383275266,41
2021-08-20,roe,-0.3671667012389618,-0.5720647773279353,39
2021-08-23,bp,0.5266034274420754,0.48150782361308675,37
2021-08-23,ep,0.3217928817838315,0.1758398074187548,38
2021-08-23,mom_20,0.05798535292690894,0.09059233449477352,41
2021-08-23,mom_60,0.07864392197601874,0.07334494773519165,41
2021-08-23,roe,-0.21389633967430852,-0.4453441295546559,39
2021-08-24,bp,0.18094671440498955,0.09127548601232811,37
2021-08-24,ep,0.2874553150742366,0.06773169931064667,38
2021-08-24,mom_20,0.18930721670363945,0.25243902439024396,41
2021-08-24,mom_60,0.2677777611521269,0.34616724738675964,41
2021-08-24,roe,-0.0730115914821414,-0.19919028340080971,39
2021-08-25,bp,-0.02907320962482473,-0.164058795637743,37
2021-08-25,ep,0.21892596776271386,-0.0395010395010395,38
2021-08-25,mom_20,-0.022117150776027186,0.14651567944250873,41
2021-08-25,mom_60,0.3033372970479634,0.5060975609756098,41
2021-08-25,roe,0.04675441130631288,-0.007489878542510122,39
2021-08-26,bp,-0.0484315273466061,-0.22735893788525366,37
2021-08-26,ep,0.08726492078795944,-0.035999562315351785,38
2021-08-26,mom_20,-0.0214959882536036,-0.07944250871080141,41
2021-08-26,mom_60,0.18479888529389144,0.2766550522648084,41
2021-08-26,roe,0.0950525409587316,0.0562753036437247,39
2021-08-27,bp,-0.1661628735341183,-0.3210052157420578,37
2021-08-27,ep,0.054160734789883876,-0.040376408797461426,38
2021-08-27,mom_20,-0.04784396682426762,-0.11829268292682929,41
2021-08-27,mom_60,0.27304881593446173,0.3299651567944252,41
2021-08-27,roe,0.16763974271913992,0.18744939271255065,39
2021-08-30,bp,0.019980133534057188,0.052868658131816015,37
2021-08-30,ep,0.1245896899474277,0.112375533428165,38
2021-08-30,mom_20,0.16725196525120375,0.3101045296167248,41
2021-08-30,mom_60,0.18258981293557008,0.32717770034843213,41
2021-08-30,roe,0.05016035630396462,-0.1674089068825911,39
2021-08-31,bp,-0.054276335038529466,-0.20839260312944521,37
2021-08-31,ep,0.0847629978587408,0.05350694824379035,38
2021-08-31,mom_20,0.13650995742762073,0.003832752613240419,41
